gid_code,level,name,parent_gid_code
USA.47.34_1,2,Cumberland,USA.47_1
USA.47.35_1,2,Danville,USA.47_1
USA.47.36_1,2,Dickenson,USA.47_1
USA.47.37_1,2,Dinwiddie,USA.47_1
USA.47.38_1,2,Emporia,USA.47_1
USA.47.39_1,2,Essex,USA.47_1
USA.47.40_1,2,Fairfax,USA.47_1
USA.47.41_1,2,Fairfax City,USA.47_1
USA.47.42_1,2,Falls Church,USA.47_1
USA.47.43_1,2,Fauquier,USA.47_1
USA.47.44_1,2,Floyd,USA.47_1
USA.47.45_1,2,Fluvanna,USA.47_1
USA.47.46_1,2,Franklin,USA.47_1
USA.47.47_1,2,Frederick,USA.47_1
USA.47.48_1,2,Fredericksburg,USA.47_1
USA.47.49_1,2,Galax,USA.47_1
USA.47.50_1,2,Giles,USA.47_1
USA.47.51_1,2,Gloucester,USA.47_1
USA.47.52_1,2,Goochland,USA.47_1
USA.47.53_1,2,Grayson,USA.47_1
USA.47.54_1,2,Greene,USA.47_1
USA.47.55_1,2,Greensville,USA.47_1
USA.47.56_1,2,Halifax,USA.47_1
USA.47.57_1,2,Hampton,USA.47_1
USA.47.58_1,2,Hanover,USA.47_1
USA.47.59_1,2,Harrisonburg,USA.47_1
USA.47.60_1,2,Henrico,USA.47_1
USA.47.61_1,2,Henry,USA.47_1
USA.47.62_1,2,Highland,USA.47_1
USA.47.63_1,2,Hopewell,USA.47_1
USA.47.64_1,2,Isle of Wight,USA.47_1
USA.47.65_1,2,James City,USA.47_1
USA.47.66_1,2,King and Queen,USA.47_1
USA.47.67_1,2,King George,USA.47_1
USA.47.68_1,2,King William,USA.47_1
USA.47.69_1,2,Lancaster,USA.47_1
USA.47.70_1,2,Lee,USA.47_1
USA.47.71_1,2,Lexington,USA.47_1
USA.47.72_1,2,Loudoun,USA.47_1
USA.47.73_1,2,Louisa,USA.47_1
USA.47.74_1,2,Lunenburg,USA.47_1
USA.47.75_1,2,Lynchburg,USA.47_1
USA.47.76_1,2,Madison,USA.47_1
USA.47.77_1,2,Manassas,USA.47_1
USA.47.78_1,2,Manassas Park,USA.47_1
USA.47.79_1,2,Martinsville,USA.47_1
USA.47.80_1,2,Mathews,USA.47_1
USA.47.81_1,2,Mecklenburg,USA.47_1
USA.47.82_1,2,Middlesex,USA.47_1
USA.47.83_1,2,Montgomery,USA.47_1
USA.47.84_1,2,Nelson,USA.47_1
USA.47.85_1,2,New Kent,USA.47_1
USA.47.86_1,2,Newport News,USA.47_1
USA.47.87_1,2,Norfolk,USA.47_1
USA.47.88_1,2,Northampton,USA.47_1
USA.47.89_1,2,Northumberland,USA.47_1
USA.47.90_1,2,Norton,USA.47_1
USA.47.91_1,2,Nottoway,USA.47_1
USA.47.92_1,2,Orange,USA.47_1
USA.47.93_1,2,Page,USA.47_1
USA.47.94_1,2,Patrick,USA.47_1
USA.47.95_1,2,Petersburg,USA.47_1
USA.47.96_1,2,Pittsylvania,USA.47_1
USA.47.97_1,2,Poquoson,USA.47_1
USA.47.98_1,2,Portsmouth,USA.47_1
USA.47.99_1,2,Powhatan,USA.47_1
USA.47.100_1,2,Prince Edward,USA.47_1
USA.47.101_1,2,Prince George,USA.47_1
USA.47.102_1,2,Prince William,USA.47_1
USA.47.103_1,2,Pulaski,USA.47_1
USA.47.104_1,2,Radford,USA.47_1
USA.47.105_1,2,Rappahannock,USA.47_1
USA.47.106_1,2,Richmond,USA.47_1
USA.47.107_1,2,Roanoke,USA.47_1
USA.47.108_1,2,Roanoke City,USA.47_1
USA.47.109_1,2,Rockbridge,USA.47_1
USA.47.110_1,2,Rockingham,USA.47_1
USA.47.111_1,2,Russell,USA.47_1
USA.47.112_1,2,Salem,USA.47_1
USA.47.113_1,2,Scott,USA.47_1
USA.47.114_1,2,Shenandoah,USA.47_1
USA.47.115_1,2,Smyth,USA.47_1
USA.47.116_1,2,Southampton,USA.47_1
USA.47.117_1,2,Spotsylvania,USA.47_1
USA.47.118_1,2,Stafford,USA.47_1
USA.47.119_1,2,Staunton,USA.47_1
USA.47.120_1,2,Suffolk,USA.47_1
USA.47.121_1,2,Surry,USA.47_1
USA.47.122_1,2,Sussex,USA.47_1
USA.47.123_1,2,Tazewell,USA.47_1
USA.47.124_1,2,Virginia Beach,USA.47_1
USA.47.125_1,2,Warren,USA.47_1
USA.47.126_1,2,Washington,USA.47_1
USA.47.127_1,2,Waynesboro,USA.47_1
USA.47.128_1,2,Westmoreland,USA.47_1
USA.47.129_1,2,Williamsburg,USA.47_1
USA.47.130_1,2,Winchester,USA.47_1
USA.47.131_1,2,Wise,USA.47_1
USA.47.132_1,2,Wythe,USA.47_1
USA.47.133_1,2,York,USA.47_1
USA.48.1_1,2,Adams,USA.48_1
USA.48.2_1,2,Asotin,USA.48_1
USA.48.3_1,2,Benton,USA.48_1
USA.48.4_1,2,Chelan,USA.48_1
USA.48.5_1,2,Clallam,USA.48_1
USA.48.6_1,2,Clark,USA.48_1
USA.48.7_1,2,Columbia,USA.48_1
USA.48.8_1,2,Cowlitz,USA.48_1
USA.48.9_1,2,Douglas,USA.48_1
USA.48.10_1,2,Ferry,USA.48_1
USA.48.11_1,2,Franklin,USA.48_1
USA.48.12_1,2,Garfield,USA.48_1
USA.48.13_1,2,Grant,USA.48_1
USA.48.14_1,2,Grays Harbor,USA.48_1
USA.48.15_1,2,Island,USA.48_1
USA.48.16_1,2,Jefferson,USA.48_1
USA.48.17_1,2,King,USA.48_1
USA.48.18_1,2,Kitsap,USA.48_1
USA.48.19_1,2,Kittitas,USA.48_1
USA.48.20_1,2,Klickitat,USA.48_1
USA.48.21_1,2,Lewis,USA.48_1
USA.48.22_1,2,Lincoln,USA.48_1
USA.48.23_1,2,Mason,USA.48_1
USA.48.24_1,2,Okanogan,USA.48_1
USA.48.25_1,2,Pacific,USA.48_1
USA.48.26_1,2,Pend Oreille,USA.48_1
USA.48.27_1,2,Pierce,USA.48_1
USA.48.28_1,2,San Juan,USA.48_1
USA.48.29_1,2,Skagit,USA.48_1
USA.48.30_1,2,Skamania,USA.48_1
USA.48.31_1,2,Snohomish,USA.48_1
USA.48.32_1,2,Spokane,USA.48_1
USA.48.33_1,2,Stevens,USA.48_1
USA.48.34_1,2,Thurston,USA.48_1
USA.48.35_1,2,Wahkiakum,USA.48_1
USA.48.36_1,2,Walla Walla,USA.48_1
USA.48.37_1,2,Whatcom,USA.48_1
USA.48.38_1,2,Whitman,USA.48_1
USA.48.39_1,2,Yakima,USA.48_1
USA.49.1_1,2,Barbour,USA.49_1
USA.49.2_1,2,Berkeley,USA.49_1
USA.49.3_1,2,Boone,USA.49_1
USA.49.4_1,2,Braxton,USA.49_1
USA.49.5_1,2,Brooke,USA.49_1
USA.49.6_1,2,Cabell,USA.49_1
USA.49.7_1,2,Calhoun,USA.49_1
USA.49.8_1,2,Clay,USA.49_1
USA.49.9_1,2,Doddridge,USA.49_1
USA.49.10_1,2,Fayette,USA.49_1
USA.49.11_1,2,Gilmer,USA.49_1
USA.49.12_1,2,Grant,USA.49_1
USA.49.13_1,2,Greenbrier,USA.49_1
USA.49.14_1,2,Hampshire,USA.49_1
USA.49.15_1,2,Hancock,USA.49_1
USA.49.16_1,2,Hardy,USA.49_1
USA.49.17_1,2,Harrison,USA.49_1
USA.49.18_1,2,Jackson,USA.49_1
USA.49.19_1,2,Jefferson,USA.49_1
USA.49.20_1,2,Kanawha,USA.49_1
USA.49.21_1,2,Lewis,USA.49_1
USA.49.22_1,2,Lincoln,USA.49_1
USA.49.23_1,2,Logan,USA.49_1
USA.49.24_1,2,Marion,USA.49_1
USA.49.25_1,2,Marshall,USA.49_1
USA.49.26_1,2,Mason,USA.49_1
USA.49.27_1,2,McDowell,USA.49_1
USA.49.28_1,2,Mercer,USA.49_1
USA.49.29_1,2,Mineral,USA.49_1
USA.49.30_1,2,Mingo,USA.49_1
USA.49.31_1,2,Monongalia,USA.49_1
USA.49.32_1,2,Monroe,USA.49_1
USA.49.33_1,2,Morgan,USA.49_1
USA.49.34_1,2,Nicholas,USA.49_1
USA.49.35_1,2,Ohio,USA.49_1
USA.49.36_1,2,Pendleton,USA.49_1
USA.49.37_1,2,Pleasants,USA.49_1
USA.49.38_1,2,Pocahontas,USA.49_1
USA.49.39_1,2,Preston,USA.49_1
USA.49.40_1,2,Putnam,USA.49_1
USA.49.41_1,2,Raleigh,USA.49_1
USA.49.42_1,2,Randolph,USA.49_1
USA.49.43_1,2,Ritchie,USA.49_1
USA.49.44_1,2,Roane,USA.49_1
USA.49.45_1,2,Summers,USA.49_1
USA.49.46_1,2,Taylor,USA.49_1
USA.49.47_1,2,Tucker,USA.49_1
USA.49.48_1,2,Tyler,USA.49_1
USA.49.49_1,2,Upshur,USA.49_1
USA.49.50_1,2,Wayne,USA.49_1
USA.49.51_1,2,Webster,USA.49_1
USA.49.52_1,2,Wetzel,USA.49_1
USA.49.53_1,2,Wirt,USA.49_1
USA.49.54_1,2,Wood,USA.49_1
USA.49.55_1,2,Wyoming,USA.49_1
USA.50.1_1,2,Adams,USA.50_1
USA.50.2_1,2,Ashland,USA.50_1
USA.50.3_1,2,Barron,USA.50_1
USA.50.4_1,2,Bayfield,USA.50_1
USA.50.5_1,2,Brown,USA.50_1
USA.50.6_1,2,Buffalo,USA.50_1
USA.50.7_1,2,Burnett,USA.50_1
USA.50.8_1,2,Calumet,USA.50_1
USA.50.9_1,2,Chippewa,USA.50_1
USA.50.10_1,2,Clark,USA.50_1
USA.50.11_1,2,Columbia,USA.50_1
USA.50.12_1,2,Crawford,USA.50_1
USA.50.13_1,2,Dane,USA.50_1
USA.50.14_1,2,Dodge,USA.50_1
USA.50.15_1,2,Door,USA.50_1
USA.50.16_1,2,Douglas,USA.50_1
USA.50.17_1,2,Dunn,USA.50_1
USA.50.18_1,2,Eau Claire,USA.50_1
USA.50.19_1,2,Florence,USA.50_1
USA.50.20_1,2,Fond du Lac,USA.50_1
USA.50.21_1,2,Forest,USA.50_1
USA.50.22_1,2,Grant,USA.50_1
USA.50.23_1,2,Green,USA.50_1
USA.50.24_1,2,Green Lake,USA.50_1
USA.50.25_1,2,Iowa,USA.50_1
USA.50.26_1,2,Iron,USA.50_1
USA.50.27_1,2,Jackson,USA.50_1
USA.50.28_1,2,Jefferson,USA.50_1
USA.50.29_1,2,Juneau,USA.50_1
USA.50.30_1,2,Kenosha,USA.50_1
USA.50.31_1,2,Kewaunee,USA.50_1
USA.50.32_1,2,La Crosse,USA.50_1
USA.50.33_1,2,Lafayette,USA.50_1
USA.50.34_1,2,Lake Michigan,USA.50_1
USA.50.35_1,2,Lake Superior,USA.50_1
USA.50.36_1,2,Langlade,USA.50_1
USA.50.37_1,2,Lincoln,USA.50_1
USA.50.38_1,2,Manitowoc,USA.50_1
USA.50.39_1,2,Marathon,USA.50_1
USA.50.40_1,2,Marinette,USA.50_1
USA.50.41_1,2,Marquette,USA.50_1
USA.50.42_1,2,Menominee,USA.50_1
USA.50.43_1,2,Milwaukee,USA.50_1
USA.50.44_1,2,Monroe,USA.50_1
USA.50.45_1,2,Oconto,USA.50_1
USA.50.46_1,2,Oneida,USA.50_1
USA.50.47_1,2,Outagamie,USA.50_1
USA.50.48_1,2,Ozaukee,USA.50_1
USA.50.49_1,2,Pepin,USA.50_1
USA.50.50_1,2,Pierce,USA.50_1
USA.50.51_1,2,Polk,USA.50_1
USA.50.52_1,2,Portage,USA.50_1
USA.50.53_1,2,Price,USA.50_1
USA.50.54_1,2,Racine,USA.50_1
USA.50.55_1,2,Richland,USA.50_1
USA.50.56_1,2,Rock,USA.50_1
USA.50.57_1,2,Rusk,USA.50_1
USA.50.58_1,2,Saint Croix,USA.50_1
USA.50.59_1,2,Sauk,USA.50_1
USA.50.60_1,2,Sawyer,USA.50_1
USA.50.61_1,2,Shawano,USA.50_1
USA.50.62_1,2,Sheboygan,USA.50_1
USA.50.63_1,2,Taylor,USA.50_1
USA.50.64_1,2,Trempealeau,USA.50_1
USA.50.65_1,2,Vernon,USA.50_1
USA.50.66_1,2,Vilas,USA.50_1
USA.50.67_1,2,Walworth,USA.50_1
USA.50.68_1,2,Washburn,USA.50_1
USA.50.69_1,2,Washington,USA.50_1
USA.50.70_1,2,Waukesha,USA.50_1
USA.50.71_1,2,Waupaca,USA.50_1
USA.50.72_1,2,Waushara,USA.50_1
USA.50.73_1,2,Winnebago,USA.50_1
USA.50.74_1,2,Wood,USA.50_1
USA.51.1_1,2,Albany,USA.51_1
USA.51.2_1,2,Big Horn,USA.51_1
USA.51.3_1,2,Campbell,USA.51_1
USA.51.4_1,2,Carbon,USA.51_1
USA.51.5_1,2,Converse,USA.51_1
USA.51.6_1,2,Crook,USA.51_1
USA.51.7_1,2,Fremont,USA.51_1
USA.51.8_1,2,Goshen,USA.51_1
USA.51.9_1,2,Hot Springs,USA.51_1
USA.51.10_1,2,Johnson,USA.51_1
USA.51.11_1,2,Laramie,USA.51_1
USA.51.12_1,2,Lincoln,USA.51_1
USA.51.13_1,2,Natrona,USA.51_1
USA.51.14_1,2,Niobrara,USA.51_1
USA.51.15_1,2,Park,USA.51_1
USA.51.16_1,2,Platte,USA.51_1
USA.51.17_1,2,Sheridan,USA.51_1
USA.51.18_1,2,Sublette,USA.51_1
USA.51.19_1,2,Sweetwater,USA.51_1
USA.51.20_1,2,Teton,USA.51_1
USA.51.21_1,2,Uinta,USA.51_1
USA.51.22_1,2,Washakie,USA.51_1
USA.51.23_1,2,Weston,USA.51_1
